"PGA1" "stnm" "stlon" "stlat" "Repi" "siteClass" "AVS30" "event.num" "mag" "eq.type" "depth" "resids"
0.402215284593939 "NGNH10" 137.7669 35.9632 468.839091 "rock" 511 200516114625.74 6.9 "inter-plate" 42 0.612401235776196
0.223594574054771 "NGNH30" 137.6849 36.064 469.246628 "rock" 456 200516114625.74 6.9 "inter-plate" 42 0.416603194233198
0.22719333607361 "SZOH40" 138.97 34.7832 476.880747 "rock" 492 200516114625.74 6.9 "inter-plate" 42 0.514838527899527
-0.395697249936544 "GIFH10" 137.3716 36.3779 477.499955 "hard-soil" 385 200516114625.74 6.9 "inter-plate" 42 -0.242701696674252
0.835559629403428 "SZOH34" 138.4243 35.1304 480.59051 "rock" 430 200516114625.74 6.9 "inter-plate" 42 1.04010646120282
0.389367231342027 "SZOH29" 138.1973 35.307 481.992828 "rock" 519 200516114625.74 6.9 "inter-plate" 42 0.704010940730904
0.68340009684216 "NGNH24" 137.8797 35.6152 482.471392 "soft-soil" 464 200516114625.74 6.9 "inter-plate" 42 0.913445473986727
0.242906003091848 "NGNH20" 137.7173 35.787 483.332566 "rock" 529 200516114625.74 6.9 "inter-plate" 42 0.530351744745024
0.66859891105759 "NGNH18" 137.595 35.9324 483.780598 "soft-soil" 379 200516114625.74 6.9 "inter-plate" 42 0.930304670237708
0.943931805325751 "IBUH06" 141.0017 42.4116 485.479169 "hard-soil" 304 200516114625.74 6.9 "inter-plate" 42 1.21787181243855
0.0639653847507333 "TYMH06" 137.1595 36.5711 486.038886 "soft-soil" 570 200516114625.74 6.9 "inter-plate" 42 0.353565244208778
0.521440807006473 "SZOH39" 138.7724 34.7988 486.735571 "hard-soil" 376 200516114625.74 6.9 "inter-plate" 42 0.807235718471391
0.86737649451721 "TKCH08" 143.152 42.4865 487.216515 "soft-soil" 353 200516114625.74 6.9 "inter-plate" 42 1.06469152930359
0.491489441678574 "SZOH43" 138.4924 34.9739 488.847525 "hard-soil" 323 200516114625.74 6.9 "inter-plate" 42 0.658096881211469
0.651600803591838 "NGNH13" 137.8767 35.5143 489.498742 "rock" 513 200516114625.74 6.9 "inter-plate" 42 0.936813404111962
0.776399833054456 "HDKH03" 142.3521 42.5934 493.443553 "hard-soil" 341 200516114625.74 6.9 "inter-plate" 42 1.01614903509891
0.528135810459289 "SZOH33" 138.3526 35.0146 494.345458 "rock" 519 200516114625.74 6.9 "inter-plate" 42 0.873474655181397
0.374020246949501 "IBUH05" 141.3497 42.5629 496.310164 "soft-soil" 379 200516114625.74 6.9 "inter-plate" 42 0.715452607476461
0.089381877569333 "GIFH15" 137.2208 36.1338 501.841158 "soft-soil" 369 200516114625.74 6.9 "inter-plate" 42 0.404089912441123
-0.245483484205524 "ISKH04" 136.7176 37.1902 501.910755 "medium-soil" 443 200516114625.74 6.9 "inter-plate" 42 0.0704480048097997
0.584627664873328 "NGNH23" 137.6105 35.6056 502.772429 "rock" 524 200516114625.74 6.9 "inter-plate" 42 0.981897992262936
0.57423921603887 "HDKH01" 142.2296 42.7031 505.60626 "hard-soil" 368 200516114625.74 6.9 "inter-plate" 42 0.922631736757153
0.465928351436657 "HDKH02" 142.4054 42.7061 506.038168 "hard-soil" 443 200516114625.74 6.9 "inter-plate" 42 0.848519340871813
0.238389135570965 "SZOH30" 137.9181 35.2233 507.15906 "rock" 505 200516114625.74 6.9 "inter-plate" 42 0.597182948237796
0.598627369559358 "IBUH04" 140.665 42.6415 517.175291 "hard-soil" 352 200516114625.74 6.9 "inter-plate" 42 1.06471486122112
0.146666846877833 "SZOH31" 138.0767 34.9398 517.971262 "hard-soil" 397 200516114625.74 6.9 "inter-plate" 42 0.531925773843645
0.095884911472454 "HYMH01" 139.9678 42.4851 519.823922 "hard-soil" 394 200516114625.74 6.9 "inter-plate" 42 0.661565223476568
-0.0724104916179779 "GIFH18" 137.1495 35.8991 520.127181 "rock" 553 200516114625.74 6.9 "inter-plate" 42 0.386983310091893
-0.285562937500732 "GIFH13" 136.8979 36.2743 520.844135 "rock" 592 200516114625.74 6.9 "inter-plate" 42 0.213418897767168
0.339124355043305 "NGNH14" 137.6261 35.3095 521.442681 "rock" 476 200516114625.74 6.9 "inter-plate" 42 0.769848291856007
0.68937351001329 "GIFH28" 137.4706 35.4571 522.713169 "hard-soil" 366 200516114625.74 6.9 "inter-plate" 42 1.06971410208713
0.426033600165815 "IBUH02" 142.1285 42.8714 524.438628 "rock" 541 200516114625.74 6.9 "inter-plate" 42 0.962662755673453
0.404197197057628 "SBSH08" 140.9766 42.768 524.524896 "soft-soil" 325 200516114625.74 6.9 "inter-plate" 42 0.908564086402916
0.785334676299319 "IBUH01" 141.8191 42.8739 526.000793 "medium-soil" 306 200516114625.74 6.9 "inter-plate" 42 1.21767114742131
0.602906691110533 "TKCH11" 142.883 42.8742 527.092267 "hard-soil" 458 200516114625.74 6.9 "inter-plate" 42 1.1004654656167
0.112489040151125 "SZOH32" 137.8409 35.0086 528.29253 "rock" 579 200516114625.74 6.9 "inter-plate" 42 0.626250539866077
-0.137228389157149 "GIFH08" 136.9621 35.8323 538.484923 "hard-soil" 384 200516114625.74 6.9 "inter-plate" 42 0.317800853620931
0.364740992798239 "AICH16" 137.535 35.1543 538.727295 "medium-soil" 363 200516114625.74 6.9 "inter-plate" 42 0.794386834020609
-0.239735127719285 "GIFH17" 136.8732 35.9514 539.013983 "rock" 429 200516114625.74 6.9 "inter-plate" 42 0.284226664598465
0.293456254964162 "SBSH06" 140.4831 42.8309 541.564728 "hard-soil" 480 200516114625.74 6.9 "inter-plate" 42 0.983703788541326
0.168997488684054 "AICH07" 137.4039 35.2194 543.499889 "hard-soil" 428 200516114625.74 6.9 "inter-plate" 42 0.658511770186014
0.524318344618128 "KKWH08" 142.6562 43.0406 544.023484 "medium-soil" 310 200516114625.74 6.9 "inter-plate" 42 1.02364496882906
-0.220829354904087 "GIFH23" 136.7847 35.7235 558.423422 "rock" 588 200516114625.74 6.9 "inter-plate" 42 0.433257417125457
0.575171327562791 "TKCH04" 142.9176 43.1739 560.501801 "hard-soil" 445 200516114625.74 6.9 "inter-plate" 42 1.25548968627982
-0.121189919474482 "AICH19" 137.4114 34.9512 561.857251 "rock" 586 200516114625.74 6.9 "inter-plate" 42 0.582217353551913
1.01462078453061 "TKCH05" 143.6181 43.1211 563.523313 "hard-soil" 337 200516114625.74 6.9 "inter-plate" 42 1.60518917930117
0.307536256426571 "SRCH07" 141.8978 43.23 565.036776 "hard-soil" 315 200516114625.74 6.9 "inter-plate" 42 0.983534603420984
0.411811561141513 "SZOH25" 137.5604 34.6913 571.074484 "soft-soil" 332 200516114625.74 6.9 "inter-plate" 42 0.972288989797664
0.569771733076458 "AICH14" 137.0474 35.1842 571.656172 "soft-soil" 394 200516114625.74 6.9 "inter-plate" 42 1.19681478318368
-0.124365845916915 "AICH08" 137.2993 34.9189 571.976755 "hard-soil" 448 200516114625.74 6.9 "inter-plate" 42 0.508398239102418
0.0647858326655284 "AICH22" 137.4393 34.7853 572.108165 "medium-soil" 404 200516114625.74 6.9 "inter-plate" 42 0.689029451698283
-0.138074482102012 "AICH18" 137.2377 34.9635 573.117985 "rock" 499 200516114625.74 6.9 "inter-plate" 42 0.554927863991852
0.501415456785485 "TKCH03" 143.4317 43.2708 576.935337 "soft-soil" 372 200516114625.74 6.9 "inter-plate" 42 1.20800028818684
0.241178269936926 "KKWH07" 142.3409 43.3697 579.668775 "hard-soil" 402 200516114625.74 6.9 "inter-plate" 42 1.08291226863762
0.316931233464683 "KKWH14" 142.5245 43.3841 581.615983 "rock" 537 200516114625.74 6.9 "inter-plate" 42 1.17174689971432
-0.0533733644073241 "GIFH25" 136.6127 35.5214 583.341936 "rock" 468 200516114625.74 6.9 "inter-plate" 42 0.677224376932605
0.231968080232398 "IKRH01" 141.5836 43.4087 586.905308 "hard-soil" 404 200516114625.74 6.9 "inter-plate" 42 1.15596686389207
0.81676935939636 "KSRH05" 144.2338 43.2556 590.519847 "soft-soil" 388 200516114625.74 6.9 "inter-plate" 42 1.63151261054364
0.806190424069131 "KSRH06" 144.4285 43.22 591.574712 "soft-soil" 326 200516114625.74 6.9 "inter-plate" 42 1.52777504064976
0.200555580943832 "KKWH13" 142.3906 43.5113 595.452018 "hard-soil" 355 200516114625.74 6.9 "inter-plate" 42 1.05878992552883
0.392101896414034 "SRCH08" 141.909 43.5138 596.464895 "soft-soil" 346 200516114625.74 6.9 "inter-plate" 42 1.24589787048556
0.299427318393566 "TKCH02" 143.8983 43.3822 596.885774 "hard-soil" 440 200516114625.74 6.9 "inter-plate" 42 1.19751916667709
0.362202090904642 "TKCH01" 143.683 43.4683 602.352363 "rock" 444 200516114625.74 6.9 "inter-plate" 42 1.27381742438666
0.35539500261056 "AICH05" 136.8763 34.8886 604.018471 "soft-soil" 301 200516114625.74 6.9 "inter-plate" 42 1.06348889407074
0.0718470415123302 "GIFH29" 136.4732 35.2953 607.484342 "medium-soil" 456 200516114625.74 6.9 "inter-plate" 42 0.875241340377636
0.108705368818468 "AICH21" 136.9385 34.7401 610.002357 "medium-soil" 355 200516114625.74 6.9 "inter-plate" 42 0.883862655255504
0.355689579279918 "SRCH06" 142.0776 43.6948 615.994866 "hard-soil" 320 200516114625.74 6.9 "inter-plate" 42 1.30833577691401
0.196646162932788 "ABSH15" 143.51 43.6352 617.904841 "hard-soil" 464 200516114625.74 6.9 "inter-plate" 42 1.22746539333803
-0.146288406807289 "SIGH01" 136.3599 35.2383 619.5738 "rock" 562 200516114625.74 6.9 "inter-plate" 42 0.799520451580343
0.0182447496011679 "MIEH01" 136.4563 34.9849 628.22135 "hard-soil" 342 200516114625.74 6.9 "inter-plate" 42 0.927451959377466
0.296754014139788 "ABSH13" 143.4514 43.7419 628.788142 "medium-soil" 463 200516114625.74 6.9 "inter-plate" 42 1.43005506148113
-0.165619993462202 "SRCH05" 142.1594 43.8243 630.231365 "hard-soil" 410 200516114625.74 6.9 "inter-plate" 42 0.921974985642603
0.28355856240771 "SRCH04" 141.9397 43.8203 630.349619 "soft-soil" 386 200516114625.74 6.9 "inter-plate" 42 1.36479568477894
-0.041791724477321 "KKWH15" 142.7656 43.8546 634.842373 "rock" 528 200516114625.74 6.9 "inter-plate" 42 1.1022920204235
0.230774775431227 "ABSH14" 144.1835 43.7228 639.289368 "medium-soil" 351 200516114625.74 6.9 "inter-plate" 42 1.32361199355174
0.323994202181974 "FKIH04" 135.8694 35.5587 639.582912 "medium-soil" 300 200516114625.74 6.9 "inter-plate" 42 1.17258975979558
0.000211015845506932 "MIEH10" 136.4245 34.8224 641.231244 "rock" 421 200516114625.74 6.9 "inter-plate" 42 0.948662500741401
-0.0963051364993726 "SIGH04" 136.261 34.9638 644.119566 "hard-soil" 482 200516114625.74 6.9 "inter-plate" 42 0.889055474447572
0.999400303188383 "NMRH02" 144.9618 43.6772 654.024081 "soft-soil" 315 200516114625.74 6.9 "inter-plate" 42 2.01601029343901
-0.321943475054413 "MIEH02" 136.2835 34.7662 655.299365 "rock" 423 200516114625.74 6.9 "inter-plate" 42 0.769860608573697
-0.306739244677194 "FKIH07" 135.7266 35.4573 656.355816 "hard-soil" 384 200516114625.74 6.9 "inter-plate" 42 0.686875317338499
-0.290594343199943 "SIGH02" 135.8671 35.2482 656.95082 "rock" 569 200516114625.74 6.9 "inter-plate" 42 0.791574087096966
-0.105753186216594 "RMIH04" 141.9621 44.0974 661.028055 "rock" 543 200516114625.74 6.9 "inter-plate" 42 1.23251055090806
-0.417248223680235 "MIEH04" 136.5866 34.3532 662.442072 "rock" 490 200516114625.74 6.9 "inter-plate" 42 0.671925196757666
0.500129123289284 "NMRH01" 145.0246 43.785 667.020186 "soft-soil" 437 200516114625.74 6.9 "inter-plate" 42 1.6924443077978
-0.111392602600749 "FKIH06" 135.4841 35.4907 673.933036 "rock" 395 200516114625.74 6.9 "inter-plate" 42 0.980085532352252
-0.397580778599215 "NARH06" 136.0512 34.6413 680.643716 "hard-soil" 371 200516114625.74 6.9 "inter-plate" 42 0.692843378838769
-0.387323141198042 "KYTH02" 135.2496 35.7101 681.970498 "rock" 518 200516114625.74 6.9 "inter-plate" 42 0.799127262472458
-0.0191252760928602 "KKWH05" 142.6303 44.2921 682.768748 "rock" 595 200516114625.74 6.9 "inter-plate" 42 1.43313601328856
0.228725188030875 "ABSH08" 144.9935 44.064 695.155174 "rock" 517 200516114625.74 6.9 "inter-plate" 42 1.60363004286394
-0.410455854969148 "NARH05" 136.0294 34.4237 696.910319 "hard-soil" 396 200516114625.74 6.9 "inter-plate" 42 0.791982801923857
0.308914695623337 "ABSH03" 143.2407 44.3843 697.044763 "rock" 499 200516114625.74 6.9 "inter-plate" 42 1.83260641121069
0.0216593235130113 "KKWH04" 142.4056 44.4376 698.380767 "soft-soil" 381 200516114625.74 6.9 "inter-plate" 42 1.49261336990495
-0.360821411123936 "OSKH04" 135.7052 34.763 698.576211 "rock" 511 200516114625.74 6.9 "inter-plate" 42 0.898642130498958
-0.409635282098752 "ABSH02" 143.0264 44.4234 699.526977 "rock" 501 200516114625.74 6.9 "inter-plate" 42 1.17348892564623
-0.428363362550468 "KKWH03" 142.2725 44.4732 702.255316 "hard-soil" 311 200516114625.74 6.9 "inter-plate" 42 1.07637724532849
-0.427311908565595 "MIEH05" 136.1689 34.0637 712.55848 "rock" 590 200516114625.74 6.9 "inter-plate" 42 0.935949667636899
-0.32797699501038 "KKWH01" 142.3036 44.5973 716.048684 "hard-soil" 417 200516114625.74 6.9 "inter-plate" 42 1.26538040636693
-0.302070943165573 "KKWH10" 142.0528 44.6617 723.446142 "hard-soil" 327 200516114625.74 6.9 "inter-plate" 42 1.25554195392131
-0.270380897262907 "SOYH10" 142.6039 44.7433 732.774168 "rock" 588 200516114625.74 6.9 "inter-plate" 42 1.4885285626824
-0.364171568227583 "HYGH09" 135.0844 34.9082 737.544802 "hard-soil" 364 200516114625.74 6.9 "inter-plate" 42 0.974054994083607
-0.123949672294903 "WKYH08" 135.4483 34.3228 746.164963 "hard-soil" 343 200516114625.74 6.9 "inter-plate" 42 1.29257808329433
-0.396197644664704 "NARH01" 135.6489 33.9666 756.074338 "hard-soil" 338 200516114625.74 6.9 "inter-plate" 42 1.03677519287175
-0.562926767074847 "WKYH03" 135.3244 34.1314 768.072349 "rock" 546 200516114625.74 6.9 "inter-plate" 42 1.00810103805072
2.02506198141907 "IBR006" 140.4528 36.369 52.980753 "hard-soil" 393 200519204442.68 5.7 "intra-plate" 48.3 -0.316089466604097
1.38770445125279 "CHB005" 140.83 35.7358 74.226034 "hard-soil" 505 200519204442.68 5.7 "intra-plate" 48.3 -0.298265237460153
1.4258420300915 "TCG006" 140.1297 36.7639 92.078327 "rock" 487 200519204442.68 5.7 "intra-plate" 48.3 -0.391353949062997
1.58411988416441 "IBR008" 139.9828 36.3062 95.545004 "rock" 557 200519204442.68 5.7 "intra-plate" 48.3 -0.316206262101546
1.80826994651587 "TCG012" 139.8047 36.2859 111.686528 "hard-soil" 379 200519204442.68 5.7 "intra-plate" 48.3 -0.0375102086216816
1.79327810394128 "FKS016" 140.1914 37.1228 111.987696 "hard-soil" 302 200519204442.68 5.7 "intra-plate" 48.3 -0.044121499415948
0.794801977573581 "CHB018" 140.3222 35.1577 150.667848 "hard-soil" 343 200519204442.68 5.7 "intra-plate" 48.3 -0.453315349168665
1.09823398077794 "TCG004" 139.4204 36.8061 152.628833 "hard-soil" 452 200519204442.68 5.7 "intra-plate" 48.3 -0.327124077219845
1.34236221097631 "GNM009" 139.3251 36.4106 154.144166 "hard-soil" 414 200519204442.68 5.7 "intra-plate" 48.3 -0.09169354720223
1.5859289285035 "FKS029" 139.3801 37.0159 164.404843 "rock" 454 200519204442.68 5.7 "intra-plate" 48.3 0.314997779234081
1.14809187346948 "GNM003" 139.0784 36.6578 178.603876 "hard-soil" 395 200519204442.68 5.7 "intra-plate" 48.3 -0.0762297628158239
1.04443536822553 "KNG008" 139.3265 35.5751 178.829258 "hard-soil" 330 200519204442.68 5.7 "intra-plate" 48.3 -0.0417765713684448
0.357409757195803 "KNG005" 139.5462 35.3192 179.405901 "rock" 440 200519204442.68 5.7 "intra-plate" 48.3 -0.669149443400492
1.0758545810816 "MYG016" 140.621 38.0085 184.35769 "hard-soil" 444 200519204442.68 5.7 "intra-plate" 48.3 -0.189503801266449
0.526883355594702 "KNG012" 139.2048 35.3794 199.812317 "rock" 475 200519204442.68 5.7 "intra-plate" 48.3 -0.326666577178501
1.14664249389364 "MYG012" 141.0193 38.3175 214.820253 "rock" 430 200519204442.68 5.7 "intra-plate" 48.3 -0.0114758836850983
0.570809855552142 "SZO010" 138.9349 35.3091 224.580656 "rock" 423 200519204442.68 5.7 "intra-plate" 48.3 -0.189789101317186
0.448735220391183 "YMN003" 138.813 35.4648 225.518303 "rock" 432 200519204442.68 5.7 "intra-plate" 48.3 -0.326782281020673
0.585360773873952 "NIG019" 138.7898 37.3057 225.594033 "hard-soil" 395 200519204442.68 5.7 "intra-plate" 48.3 -0.280004931790145
0.625594444976821 "TKY008" 139.3909 34.7852 231.960338 "hard-soil" 445 200519204442.68 5.7 "intra-plate" 48.3 -0.0751367170753892
0.585188561571055 "NGN014" 138.4844 36.0956 232.173308 "hard-soil" 314 200519204442.68 5.7 "intra-plate" 48.3 -0.442673007651305
0.2356054516018 "NGN010" 138.4357 36.3281 234.094811 "hard-soil" 361 200519204442.68 5.7 "intra-plate" 48.3 -0.690078984209581
0.139017826368538 "NGN020" 137.9532 35.8282 284.908932 "rock" 591 200519204442.68 5.7 "intra-plate" 48.3 -0.184670027898634
0.375249236546755 "NGN021" 137.9341 35.7304 289.276257 "rock" 562 200519204442.68 5.7 "intra-plate" 48.3 0.00775180414508797
0.39597202427499 "TKY012" 139.789 33.1161 380.054431 "rock" 597 200519204442.68 5.7 "intra-plate" 48.3 0.520397480052974
1.90480908429126 "IBRH13" 140.575 36.7955 62.124908 "hard-soil" 335 200519204442.68 5.7 "intra-plate" 48.3 -0.297879813298993
2.01021912963014 "IBRH15" 140.3013 36.5566 69.241673 "rock" 450 200519204442.68 5.7 "intra-plate" 48.3 -0.0900347245847475
1.85010585486307 "IBRH17" 140.314 36.0864 73.284426 "soft-soil" 300 200519204442.68 5.7 "intra-plate" 48.3 -0.366060432032485
1.71026735281951 "FKSH13" 140.5853 36.9951 79.386906 "rock" 561 200519204442.68 5.7 "intra-plate" 48.3 -0.272849708299474
2.02857022795154 "IBRH12" 140.3181 36.8369 82.183412 "hard-soil" 485 200519204442.68 5.7 "intra-plate" 48.3 0.117705026981328
1.95539318627743 "TCGH13" 140.1781 36.7342 86.733712 "rock" 573 200519204442.68 5.7 "intra-plate" 48.3 0.061443626310963
1.65393285454073 "TCGH12" 139.9842 36.6959 101.007055 "medium-soil" 343 200519204442.68 5.7 "intra-plate" 48.3 -0.267167966966201
2.08774942289456 "FKSH12" 140.5703 37.2169 101.803675 "hard-soil" 448 200519204442.68 5.7 "intra-plate" 48.3 0.240293085398332
1.75311837571028 "TCGH10" 140.0225 36.8578 105.455425 "hard-soil" 371 200519204442.68 5.7 "intra-plate" 48.3 -0.0604141923895511
1.55300559388831 "TCGH15" 139.8637 36.5595 107.513392 "hard-soil" 423 200519204442.68 5.7 "intra-plate" 48.3 -0.266177661927033
1.71288572198248 "TCGH11" 139.7694 36.7084 119.649643 "hard-soil" 328 200519204442.68 5.7 "intra-plate" 48.3 -0.0639052933806297
1.94878021478631 "FKSH10" 140.093 37.1616 121.15167 "rock" 487 200519204442.68 5.7 "intra-plate" 48.3 0.322773191668647
1.58848371407745 "FKSH19" 140.7227 37.4703 124.101026 "hard-soil" 338 200519204442.68 5.7 "intra-plate" 48.3 -0.0621757975116799
1.57710356470727 "FKSH08" 140.2144 37.2822 124.270815 "rock" 562 200519204442.68 5.7 "intra-plate" 48.3 -0.019238062505361
1.69005045174267 "FKSH18" 140.538 37.4894 130.870428 "hard-soil" 307 200519204442.68 5.7 "intra-plate" 48.3 -0.0402155971204505
1.44125170907492 "FKSH17" 140.5974 37.6636 147.652683 "rock" 543 200519204442.68 5.7 "intra-plate" 48.3 -0.0278802281333026
0.368945545626791 "CHBH17" 140.3398 35.1714 148.608819 "rock" 526 200519204442.68 5.7 "intra-plate" 48.3 -0.762293330364557
1.49660560438565 "SITH06" 139.2894 36.1131 160.412397 "hard-soil" 369 200519204442.68 5.7 "intra-plate" 48.3 -0.00588350262016468
0.804688940902155 "CHBH16" 139.9649 35.1384 168.950656 "hard-soil" 361 200519204442.68 5.7 "intra-plate" 48.3 -0.351567917531569
1.1990656812395 "SITH11" 139.2726 35.8637 169.433434 "hard-soil" 371 200519204442.68 5.7 "intra-plate" 48.3 0.128225258059519
1.17159839832874 "SITH10" 139.2191 35.9964 169.540562 "rock" 542 200519204442.68 5.7 "intra-plate" 48.3 0.115858213579979
1.31438384988732 "MYGH10" 140.8924 37.9411 173.546209 "soft-soil" 347 200519204442.68 5.7 "intra-plate" 48.3 -0.0853011971289992
0.780674899660031 "FKSH03" 139.7533 37.6078 178.002059 "soft-soil" 349 200519204442.68 5.7 "intra-plate" 48.3 -0.47035418911756
0.805912936513834 "FKSH02" 139.8821 37.7317 181.925558 "hard-soil" 507 200519204442.68 5.7 "intra-plate" 48.3 -0.359342116259627
0.954884019163227 "MYGH09" 140.6027 38.0091 184.759727 "medium-soil" 358 200519204442.68 5.7 "intra-plate" 48.3 -0.345572245277416
0.906637326236942 "GNMH13" 139.0627 36.862 184.969488 "medium-soil" 323 200519204442.68 5.7 "intra-plate" 48.3 -0.342335421819981
0.608059183598799 "FKSH21" 139.3147 37.3421 187.355282 "hard-soil" 364 200519204442.68 5.7 "intra-plate" 48.3 -0.492293620480375
0.939287417269984 "SITH08" 138.9691 36.0274 190.6072 "rock" 520 200519204442.68 5.7 "intra-plate" 48.3 -0.245373494669464
0.608219994191489 "YMTH07" 140.0278 37.896 190.700707 "hard-soil" 371 200519204442.68 5.7 "intra-plate" 48.3 -0.540876638952852
0.707094235211347 "GNMH11" 138.921 36.2862 190.80955 "hard-soil" 421 200519204442.68 5.7 "intra-plate" 48.3 -0.48369652772138
1.248459551049 "GNMH12" 138.9129 36.144 193.226999 "hard-soil" 406 200519204442.68 5.7 "intra-plate" 48.3 0.0382162921796847
0.485822182466926 "NIGH08" 139.4648 37.6708 200.436947 "soft-soil" 326 200519204442.68 5.7 "intra-plate" 48.3 -0.57374954684027
0.131966217428696 "NIGH12" 138.9821 37.2239 206.279642 "rock" 552 200519204442.68 5.7 "intra-plate" 48.3 -0.815771302986389
0.190198867804599 "NIGH14" 138.8521 37.0303 208.557996 "hard-soil" 437 200519204442.68 5.7 "intra-plate" 48.3 -0.802982522246661
0.112861615191817 "YMTH05" 139.8017 37.9883 209.586056 "rock" 533 200519204442.68 5.7 "intra-plate" 48.3 -0.854262490507104
0.446883718784422 "YMNH14" 138.9675 35.5115 210.696095 "hard-soil" 309 200519204442.68 5.7 "intra-plate" 48.3 -0.482323763278438
0.120994861194608 "NIGH07" 139.261 37.6658 213.165051 "rock" 528 200519204442.68 5.7 "intra-plate" 48.3 -0.757848514217807
0.44858173216 "NIGH09" 139.1279 37.5386 213.449151 "rock" 462 200519204442.68 5.7 "intra-plate" 48.3 -0.475229198657198
0.143504121219677 "NIGH11" 138.744 37.1728 223.199756 "soft-soil" 375 200519204442.68 5.7 "intra-plate" 48.3 -0.751658994594134
0.548768385066501 "NIGH06" 139.0676 37.6527 225.356261 "hard-soil" 336 200519204442.68 5.7 "intra-plate" 48.3 -0.351032243700657
0.466884962142469 "NGNH19" 138.5845 35.9735 225.759103 "rock" 473 200519204442.68 5.7 "intra-plate" 48.3 -0.284032184536503
0.696196535453213 "GNMH08" 138.5244 36.4917 226.148596 "soft-soil" 338 200519204442.68 5.7 "intra-plate" 48.3 -0.311956909578104
0.551856775498896 "NGNH37" 138.4967 36.3308 228.610317 "soft-soil" 338 200519204442.68 5.7 "intra-plate" 48.3 -0.43677813392324
0.365494349504773 "NIGH04" 139.5428 38.1313 235.368864 "soft-soil" 392 200519204442.68 5.7 "intra-plate" 48.3 -0.481963320527383
0.122450497791934 "SZOH38" 138.9779 35.0854 235.782902 "rock" 588 200519204442.68 5.7 "intra-plate" 48.3 -0.483600300245433
0.294511637322001 "YMNH15" 138.6045 35.5323 239.325448 "rock" 578 200519204442.68 5.7 "intra-plate" 48.3 -0.339850940897327
0.027818311247215 "NGNH29" 138.4408 36.9102 239.955068 "rock" 464 200519204442.68 5.7 "intra-plate" 48.3 -0.721151707635046
0.610271785568442 "YMTH14" 139.9916 38.386 241.113201 "medium-soil" 310 200519204442.68 5.7 "intra-plate" 48.3 -0.31295391366816
0.670537140980595 "MYGH05" 140.7804 38.5793 244.974282 "soft-soil" 305 200519204442.68 5.7 "intra-plate" 48.3 -0.346529459412971
0.507801918719564 "MYGH06" 141.071 38.5907 245.149085 "rock" 593 200519204442.68 5.7 "intra-plate" 48.3 -0.393008884306183
-0.113159723876192 "NIGH13" 138.3966 37.0544 247.911773 "hard-soil" 461 200519204442.68 5.7 "intra-plate" 48.3 -0.732394623660196
0.449239510102076 "NIGH02" 139.5486 38.2799 248.803775 "medium-soil" 359 200519204442.68 5.7 "intra-plate" 48.3 -0.306147860716444
0.307663519201203 "YMNH12" 138.449 35.5623 251.012391 "rock" 447 200519204442.68 5.7 "intra-plate" 48.3 -0.323424910689167
0.627539027715951 "NGNH11" 138.3052 35.9157 251.750007 "medium-soil" 372 200519204442.68 5.7 "intra-plate" 48.3 -0.0161965478776428
0.111925550080772 "YMTH13" 139.7606 38.4704 258.075808 "rock" 576 200519204442.68 5.7 "intra-plate" 48.3 -0.487933668637169
0.0719044575422862 "SZOH37" 138.5659 35.2028 259.336418 "hard-soil" 365 200519204442.68 5.7 "intra-plate" 48.3 -0.560006183355122
0.0294341042231264 "NGNH26" 138.1474 36.4663 259.831425 "soft-soil" 300 200519204442.68 5.7 "intra-plate" 48.3 -0.733840169370861
-0.16664248799057 "NGNH28" 138.0964 36.7075 266.287047 "rock" 586 200519204442.68 5.7 "intra-plate" 48.3 -0.737703275475697
0.356625228955957 "YMTH12" 140.0055 38.6357 266.415834 "medium-soil" 366 200519204442.68 5.7 "intra-plate" 48.3 -0.366091225026371
-0.128197136048247 "NIGH17" 138.0966 36.8569 268.770131 "medium-soil" 383 200519204442.68 5.7 "intra-plate" 48.3 -0.769257569309257
-0.146017825723783 "NGNH27" 138.0479 36.577 269.264754 "hard-soil" 381 200519204442.68 5.7 "intra-plate" 48.3 -0.819028776924572
0.0450028131560005 "SZOH39" 138.7724 34.7988 270.540502 "hard-soil" 376 200519204442.68 5.7 "intra-plate" 48.3 -0.50803543341475
-0.0323149244285525 "NGNH32" 137.9898 36.2578 274.506332 "medium-soil" 309 200519204442.68 5.7 "intra-plate" 48.3 -0.618008607101002
0.27432391204917 "SZOH34" 138.4243 35.1304 274.531282 "rock" 430 200519204442.68 5.7 "intra-plate" 48.3 -0.236261215648093
-0.370401839774017 "NGNH33" 137.9637 36.4598 276.28136 "rock" 435 200519204442.68 5.7 "intra-plate" 48.3 -0.827747141290354
0.831970692847627 "IWTH05" 141.3512 38.8654 276.970115 "hard-soil" 429 200519204442.68 5.7 "intra-plate" 48.3 0.0846238056091226
-0.167698704127649 "SZOH29" 138.1973 35.307 283.387537 "rock" 519 200519204442.68 5.7 "intra-plate" 48.3 -0.585918582804968
-0.208000753744525 "NGNH08" 137.8591 36.2541 286.254027 "hard-soil" 432 200519204442.68 5.7 "intra-plate" 48.3 -0.656243031055832
-0.180959743205125 "SZOH33" 138.3526 35.0146 286.876543 "rock" 519 200519204442.68 5.7 "intra-plate" 48.3 -0.517631638709489
